Time,Temperature,Humidity
02-Jan-2019 04:29:02,20.565,40.758
02-Jan-2019 04:34:57,20.522,40.768
02-Jan-2019 04:40:53,20.466,40.864
02-Jan-2019 04:46:49,20.423,40.951
02-Jan-2019 04:52:20,20.38,40.983
02-Jan-2019 04:58:40,20.354,41.045
02-Jan-2019 05:05:00,20.354,41.102
02-Jan-2019 05:10:57,20.298,41.152
02-Jan-2019 05:16:28,20.255,41.192
02-Jan-2019 05:21:59,20.255,41.221
02-Jan-2019 05:27:29,20.212,41.248
02-Jan-2019 05:33:00,20.199,41.32
02-Jan-2019 05:38:31,20.143,41.367
02-Jan-2019 05:44:01,20.143,41.285
02-Jan-2019 05:49:31,20.1,41.439
02-Jan-2019 05:55:01,20.073,41.431
02-Jan-2019 06:00:57,20.031,41.431
02-Jan-2019 06:06:28,19.988,41.555
02-Jan-2019 06:11:59,19.974,41.5
02-Jan-2019 06:17:55,19.942,41.512
02-Jan-2019 06:23:27,19.916,41.559
02-Jan-2019 06:29:22,19.886,41.558
02-Jan-2019 06:35:19,19.83,41.569
02-Jan-2019 06:40:49,19.844,41.669
02-Jan-2019 06:46:19,19.9,41.573
02-Jan-2019 06:52:14,20.073,41.248
02-Jan-2019 06:57:44,20.311,41.001
02-Jan-2019 07:03:15,20.522,40.629
02-Jan-2019 07:08:45,20.709,40.322
02-Jan-2019 07:14:16,20.933,39.985
02-Jan-2019 07:19:46,21.131,39.692
02-Jan-2019 07:26:06,21.286,39.635
02-Jan-2019 07:32:03,21.371,39.498
02-Jan-2019 07:37:33,21.539,39.193
02-Jan-2019 07:43:03,21.667,39.229
02-Jan-2019 07:48:33,21.724,39.037
02-Jan-2019 07:54:03,21.849,38.909
02-Jan-2019 07:59:34,21.993,38.683
02-Jan-2019 08:05:04,22.063,38.628
02-Jan-2019 08:10:59,22.119,38.46
02-Jan-2019 08:16:29,22.247,38.303
02-Jan-2019 08:22:25,22.303,38.209
02-Jan-2019 08:27:56,22.386,38.065
02-Jan-2019 08:33:51,22.517,38.053
02-Jan-2019 08:39:21,22.53,37.952
02-Jan-2019 08:46:57,22.613,37.91
02-Jan-2019 08:52:27,22.671,37.847
02-Jan-2019 08:57:57,22.768,37.644
02-Jan-2019 09:03:29,22.84,37.635
02-Jan-2019 09:09:24,22.88,37.536
02-Jan-2019 09:14:54,22.952,37.527
02-Jan-2019 09:20:24,23.051,37.447
02-Jan-2019 09:25:54,23.077,37.314
02-Jan-2019 09:31:24,23.165,37.308
02-Jan-2019 09:36:54,23.222,37.195
02-Jan-2019 09:42:50,23.278,37.217
02-Jan-2019 09:48:47,23.32,37.13
02-Jan-2019 09:54:17,23.32,37.111
02-Jan-2019 09:59:48,23.419,36.989
02-Jan-2019 10:06:08,23.363,37.136
02-Jan-2019 10:12:28,23.334,37.185
02-Jan-2019 10:18:23,23.291,37.255
02-Jan-2019 10:24:43,23.264,37.404
02-Jan-2019 10:32:20,23.136,37.501
02-Jan-2019 10:37:50,23.109,37.581
02-Jan-2019 10:43:20,23.051,37.6
02-Jan-2019 10:48:50,22.965,37.737
02-Jan-2019 10:54:21,22.866,37.87
02-Jan-2019 10:59:52,22.81,37.974
02-Jan-2019 11:06:13,22.728,38.053
02-Jan-2019 11:11:43,22.642,38.099
02-Jan-2019 11:17:14,22.557,38.294
02-Jan-2019 11:22:44,22.471,38.427
02-Jan-2019 11:29:06,22.399,38.523
02-Jan-2019 11:35:27,22.316,38.692
02-Jan-2019 11:40:56,22.231,38.451
02-Jan-2019 11:46:51,22.132,37.671
02-Jan-2019 11:52:46,22.049,37.639
02-Jan-2019 11:58:17,21.964,37.897
02-Jan-2019 12:04:11,21.908,38.111
02-Jan-2019 12:09:41,21.862,38.616
02-Jan-2019 12:16:27,21.78,39.145
02-Jan-2019 12:23:37,21.724,40.418
02-Jan-2019 12:29:32,21.651,41.765
02-Jan-2019 12:35:02,21.625,41.851
02-Jan-2019 12:40:58,21.555,41.344
02-Jan-2019 12:48:31,21.47,41.494
02-Jan-2019 12:54:01,21.539,45.788
02-Jan-2019 12:59:31,21.667,50.404
02-Jan-2019 13:05:02,21.611,52.395
02-Jan-2019 13:10:56,21.694,51.081
02-Jan-2019 13:16:27,21.638,50.578
02-Jan-2019 13:22:23,21.582,47.692
02-Jan-2019 13:27:55,21.555,47.948
02-Jan-2019 13:33:25,21.483,47.259
02-Jan-2019 13:38:55,21.414,46.667
02-Jan-2019 13:44:49,21.371,46.343
02-Jan-2019 13:50:19,21.286,46.618
02-Jan-2019 13:55:51,21.227,45.675
02-Jan-2019 14:01:21,21.171,45.733
02-Jan-2019 14:06:51,21.171,45.853
02-Jan-2019 14:12:22,21.101,45.721
02-Jan-2019 14:17:52,21.059,45
02-Jan-2019 14:23:22,21.003,44.901
02-Jan-2019 14:28:52,20.946,44.744
02-Jan-2019 14:34:22,20.92,44.598
02-Jan-2019 14:39:52,20.89,44.442
02-Jan-2019 14:45:47,20.821,44.315
02-Jan-2019 14:51:42,20.792,44.182
02-Jan-2019 14:58:03,20.735,44.086
02-Jan-2019 15:03:32,20.709,43.986
02-Jan-2019 15:09:28,20.666,44.044
02-Jan-2019 15:15:00,20.621,43.975
02-Jan-2019 15:20:54,20.607,43.952
02-Jan-2019 15:26:24,20.565,44.334
02-Jan-2019 15:32:19,20.551,46.242
02-Jan-2019 15:38:14,20.495,45.49
02-Jan-2019 15:44:09,20.479,45.208
02-Jan-2019 15:49:39,20.452,44.97
02-Jan-2019 15:55:09,20.396,44.833
02-Jan-2019 16:01:29,20.354,44.668
02-Jan-2019 16:06:59,20.324,44.552
02-Jan-2019 16:12:30,20.367,44.471
02-Jan-2019 16:18:00,20.509,44.117
02-Jan-2019 16:23:55,20.693,43.764
02-Jan-2019 16:29:25,20.89,43.696
02-Jan-2019 16:34:56,21.045,43.67
02-Jan-2019 16:40:51,21.243,43.111
02-Jan-2019 16:46:21,21.427,42.29
02-Jan-2019 16:51:51,21.611,42.954
02-Jan-2019 16:57:21,22.02,42.835
02-Jan-2019 17:02:51,22.049,42.956
02-Jan-2019 17:08:21,22.105,42.753
02-Jan-2019 17:13:51,22.161,41.788
02-Jan-2019 17:19:45,22.231,41.779
02-Jan-2019 17:26:30,22.33,42.21
02-Jan-2019 17:32:00,22.372,43.018
02-Jan-2019 17:37:56,22.517,43.586
02-Jan-2019 17:43:26,22.642,43.952
02-Jan-2019 17:49:20,22.642,43.5
02-Jan-2019 17:54:50,22.768,43.363
02-Jan-2019 18:01:10,22.88,43.175
02-Jan-2019 18:07:05,22.952,43.261
02-Jan-2019 18:12:35,23.035,43.568
02-Jan-2019 18:18:06,23.123,44.73
02-Jan-2019 18:23:35,23.208,42.951
02-Jan-2019 18:29:05,23.222,43.001
02-Jan-2019 18:36:17,23.363,43
02-Jan-2019 18:42:36,23.403,42.791
02-Jan-2019 18:48:58,23.459,42.409
02-Jan-2019 18:54:28,23.515,42.155
02-Jan-2019 19:00:24,23.475,42.274
02-Jan-2019 19:05:54,23.489,42.058
02-Jan-2019 19:11:49,23.459,41.819
02-Jan-2019 19:17:19,23.446,41.778
02-Jan-2019 19:23:38,23.347,41.526
02-Jan-2019 19:29:08,23.264,41.503
02-Jan-2019 19:34:39,23.248,41.353
02-Jan-2019 19:40:09,23.179,41.196
02-Jan-2019 19:46:04,23.093,41.189
02-Jan-2019 19:51:34,23.035,41.297
02-Jan-2019 19:57:29,22.939,41.503
02-Jan-2019 20:03:49,22.853,41.514
02-Jan-2019 20:09:19,22.797,41.495
02-Jan-2019 20:14:49,22.728,41.512
02-Jan-2019 20:20:44,22.642,41.416
02-Jan-2019 20:27:04,22.599,41.427
02-Jan-2019 20:32:34,22.685,41.27
02-Jan-2019 20:38:55,23.008,41.729
02-Jan-2019 20:44:25,23.222,43.719
02-Jan-2019 20:50:19,23.475,46.6
02-Jan-2019 20:55:49,23.884,52.059
02-Jan-2019 21:01:19,24.207,58.138
02-Jan-2019 21:07:39,24.421,56.921
02-Jan-2019 21:13:09,24.45,56.216
02-Jan-2019 21:19:04,24.38,55.172
02-Jan-2019 21:24:34,24.338,53.556
02-Jan-2019 21:30:29,24.223,51.914
02-Jan-2019 21:35:59,24.194,50.443
02-Jan-2019 21:41:54,24.068,49.314
02-Jan-2019 21:47:49,24.012,48.333
02-Jan-2019 21:53:43,23.927,47.483
02-Jan-2019 21:59:13,23.87,46.819
02-Jan-2019 22:04:44,23.772,46.314
02-Jan-2019 22:10:14,23.7,45.879
02-Jan-2019 22:15:43,23.614,45.454
02-Jan-2019 22:21:13,23.574,45.711
02-Jan-2019 22:27:08,23.502,45.794
02-Jan-2019 22:32:38,23.419,45.565
02-Jan-2019 22:38:58,23.32,45.293
02-Jan-2019 22:44:53,23.278,44.965
02-Jan-2019 22:51:13,23.264,44.558
02-Jan-2019 22:56:43,23.363,44.099
02-Jan-2019 23:03:02,23.531,43.661
02-Jan-2019 23:08:32,23.7,43.052
02-Jan-2019 23:14:02,23.729,42.882
02-Jan-2019 23:19:32,23.927,42.626
02-Jan-2019 23:25:27,24.039,42.309
02-Jan-2019 23:30:57,24.039,41.518
02-Jan-2019 23:36:27,24.095,41.324
02-Jan-2019 23:42:22,24.055,41.079
02-Jan-2019 23:47:52,23.996,40.804
02-Jan-2019 23:53:22,23.996,40.775
02-Jan-2019 23:59:17,23.913,40.716
03-Jan-2019 00:04:47,23.9,40.565
03-Jan-2019 00:10:43,23.785,40.351
03-Jan-2019 00:17:28,23.686,40.227
03-Jan-2019 00:23:23,23.574,40.212
03-Jan-2019 00:29:18,23.515,40.145
03-Jan-2019 00:35:14,23.403,40.107
03-Jan-2019 00:41:09,23.32,40.121
03-Jan-2019 00:46:40,23.235,40.095
03-Jan-2019 00:52:10,23.165,40.116
03-Jan-2019 00:58:05,23.077,40.145
03-Jan-2019 01:03:59,23.008,40.121
03-Jan-2019 01:09:54,22.922,40.191
03-Jan-2019 01:15:24,22.84,40.171
03-Jan-2019 01:20:54,22.784,40.186
03-Jan-2019 01:26:24,22.642,40.214
03-Jan-2019 01:31:54,22.586,40.232
03-Jan-2019 01:38:14,22.53,40.214
03-Jan-2019 01:43:44,22.471,40.214
03-Jan-2019 01:49:38,22.359,40.232
03-Jan-2019 01:55:09,22.274,40.313
03-Jan-2019 02:01:03,22.218,40.217
03-Jan-2019 02:07:23,22.119,40.272
03-Jan-2019 02:13:18,22.076,40.276
03-Jan-2019 02:18:47,22.02,40.308
03-Jan-2019 02:24:17,21.937,40.337
03-Jan-2019 02:29:47,21.862,40.368
03-Jan-2019 02:35:42,21.822,40.346
03-Jan-2019 02:41:37,21.737,40.354
03-Jan-2019 02:47:07,21.667,40.386
03-Jan-2019 02:52:37,21.638,40.368
03-Jan-2019 02:58:32,21.582,40.45
03-Jan-2019 03:04:27,21.497,40.447
03-Jan-2019 03:09:57,21.47,40.452
03-Jan-2019 03:16:17,21.384,40.546
03-Jan-2019 03:22:12,21.358,40.542
03-Jan-2019 03:28:07,21.272,40.638
03-Jan-2019 03:33:37,21.243,40.63
03-Jan-2019 03:39:31,21.171,40.652
03-Jan-2019 03:45:26,21.144,40.708
03-Jan-2019 03:51:47,21.088,40.717
03-Jan-2019 03:57:17,21.016,40.711
03-Jan-2019 04:02:46,20.989,40.703
03-Jan-2019 04:08:41,20.904,40.761
03-Jan-2019 04:14:11,20.89,40.758
03-Jan-2019 04:20:54,20.834,40.711
03-Jan-2019 04:26:24,20.792,40.798
03-Jan-2019 04:32:19,20.749,40.804
03-Jan-2019 04:37:49,20.722,40.836
03-Jan-2019 04:43:19,20.679,40.845
03-Jan-2019 04:48:50,20.621,40.919
03-Jan-2019 04:54:19,20.578,40.88
03-Jan-2019 04:59:49,20.551,40.859
03-Jan-2019 05:05:44,20.495,40.891
03-Jan-2019 05:11:41,20.452,40.903
03-Jan-2019 05:17:11,20.452,40.885
03-Jan-2019 05:22:41,20.367,40.894
03-Jan-2019 05:28:36,20.354,40.88
03-Jan-2019 05:34:31,20.311,40.85
03-Jan-2019 05:40:00,20.255,40.858
03-Jan-2019 05:45:56,20.255,40.855
03-Jan-2019 05:51:26,20.212,40.876
03-Jan-2019 05:56:55,20.169,40.758
03-Jan-2019 06:02:26,20.143,40.868
03-Jan-2019 06:08:20,20.1,40.877
03-Jan-2019 06:14:12,20.087,40.862
03-Jan-2019 06:20:58,20.017,40.912
03-Jan-2019 06:27:18,19.988,40.88
03-Jan-2019 06:32:48,19.942,40.964
03-Jan-2019 06:38:18,19.942,40.951
03-Jan-2019 06:44:39,20.001,40.931
03-Jan-2019 06:50:09,20.1,40.665
03-Jan-2019 06:56:03,20.311,40.418
03-Jan-2019 07:01:33,20.522,40.157
03-Jan-2019 07:07:54,20.735,39.85
03-Jan-2019 07:13:24,20.933,39.614
03-Jan-2019 07:18:54,21.115,39.278
03-Jan-2019 07:24:48,21.272,39.031
03-Jan-2019 07:30:18,21.4,38.756
03-Jan-2019 07:36:14,21.539,38.674
03-Jan-2019 07:42:09,21.638,38.518
03-Jan-2019 07:47:39,21.737,38.404
03-Jan-2019 07:53:34,21.849,38.195
03-Jan-2019 08:01:09,21.977,37.978
03-Jan-2019 08:06:39,22.119,37.723
03-Jan-2019 08:12:59,22.218,37.595
03-Jan-2019 08:18:29,22.247,37.632
03-Jan-2019 08:24:24,22.204,37.571
03-Jan-2019 08:29:54,22.26,37.543
03-Jan-2019 08:36:38,22.359,37.415
03-Jan-2019 08:42:08,22.386,37.308
03-Jan-2019 08:48:03,22.517,37.328
03-Jan-2019 08:53:33,22.573,37.566
03-Jan-2019 08:59:28,22.685,37.646
03-Jan-2019 09:04:58,22.655,36.326
03-Jan-2019 09:11:18,22.784,36.188
03-Jan-2019 09:16:48,22.84,36.132
03-Jan-2019 09:22:43,22.922,36.063
03-Jan-2019 09:29:02,22.965,36.187
03-Jan-2019 09:34:33,23.109,36.081
03-Jan-2019 09:40:02,23.109,36.109
03-Jan-2019 09:45:57,23.192,36.22
03-Jan-2019 09:52:17,23.222,36.182
03-Jan-2019 09:58:10,23.347,36.078
03-Jan-2019 10:03:40,23.334,36.078
03-Jan-2019 10:09:10,23.347,36.152
03-Jan-2019 10:14:40,23.291,36.187
03-Jan-2019 10:20:58,23.208,36.274
03-Jan-2019 10:26:28,23.165,36.33
03-Jan-2019 10:31:58,23.093,36.362
03-Jan-2019 10:37:28,23.051,36.484
03-Jan-2019 10:43:22,22.939,36.5
03-Jan-2019 10:49:17,22.853,36.568
03-Jan-2019 10:54:48,22.797,36.628
03-Jan-2019 11:00:18,22.728,37.145
03-Jan-2019 11:06:13,22.671,37.911
03-Jan-2019 11:12:08,22.629,38.683
03-Jan-2019 11:17:38,22.517,38.985
03-Jan-2019 11:23:08,22.458,39.182
03-Jan-2019 11:28:38,22.372,39.109
03-Jan-2019 11:34:36,22.33,39.115
03-Jan-2019 11:40:06,22.247,38.914
03-Jan-2019 11:46:00,22.161,38.917
03-Jan-2019 11:51:31,22.076,38.706
03-Jan-2019 11:57:01,21.964,36.875
03-Jan-2019 12:02:56,21.881,36.788
03-Jan-2019 12:08:26,21.806,36.847
03-Jan-2019 12:13:56,21.694,36.979
03-Jan-2019 12:19:26,21.651,37.163
03-Jan-2019 12:24:55,21.582,37.369
03-Jan-2019 12:32:29,21.483,37.53
03-Jan-2019 12:38:24,21.414,37.626
03-Jan-2019 12:43:55,21.384,37.722
03-Jan-2019 12:49:25,21.302,37.923
03-Jan-2019 12:55:43,21.256,38.029
03-Jan-2019 13:01:37,21.187,38.035
03-Jan-2019 13:07:07,21.101,38.103
03-Jan-2019 13:12:37,21.088,38.239
03-Jan-2019 13:18:07,21.016,38.326
03-Jan-2019 13:24:02,20.96,38.431
03-Jan-2019 13:29:32,20.92,38.529
03-Jan-2019 13:35:52,20.848,38.587
03-Jan-2019 13:41:46,20.778,38.73
03-Jan-2019 13:47:41,20.749,38.944
03-Jan-2019 13:53:11,20.709,39.196
03-Jan-2019 13:58:41,20.65,39.443
03-Jan-2019 14:05:00,20.621,39.315
03-Jan-2019 14:10:55,20.578,38.914
03-Jan-2019 14:16:25,20.495,39.046
03-Jan-2019 14:21:55,20.466,39.129
03-Jan-2019 14:27:50,20.423,39.319
03-Jan-2019 14:33:45,20.396,39.48
03-Jan-2019 14:39:40,20.324,39.55
03-Jan-2019 14:45:59,20.268,39.622
03-Jan-2019 14:51:54,20.241,39.806
03-Jan-2019 14:57:50,20.212,39.933
03-Jan-2019 15:03:20,20.156,40.02
03-Jan-2019 15:09:17,20.143,40.117
03-Jan-2019 15:15:11,20.1,40.163
03-Jan-2019 15:21:57,20.044,40.237
03-Jan-2019 15:28:42,20.001,40.299
03-Jan-2019 15:34:12,20.001,40.345
03-Jan-2019 15:39:41,19.929,40.368
03-Jan-2019 15:46:01,19.929,40.391
03-Jan-2019 15:51:31,19.873,40.447
03-Jan-2019 15:57:01,19.86,40.496
03-Jan-2019 16:03:45,19.817,40.534
03-Jan-2019 16:09:40,19.844,40.629
03-Jan-2019 16:16:00,19.974,40.703
03-Jan-2019 16:22:20,20.284,40.374
03-Jan-2019 16:29:05,20.565,39.921
03-Jan-2019 16:35:50,20.805,39.541
03-Jan-2019 16:41:20,20.989,39.333
03-Jan-2019 16:46:49,21.101,39.205
03-Jan-2019 16:53:34,21.302,38.955
03-Jan-2019 17:00:17,21.4,38.676
03-Jan-2019 17:06:12,21.582,38.483
03-Jan-2019 17:12:07,21.651,38.335
03-Jan-2019 17:17:37,21.793,38.253
03-Jan-2019 17:23:07,21.95,38.048
03-Jan-2019 17:29:26,21.993,37.809
03-Jan-2019 17:34:56,22.119,37.617
03-Jan-2019 17:41:16,22.231,37.603
03-Jan-2019 17:47:11,22.343,37.29
03-Jan-2019 17:52:41,22.487,37.163
03-Jan-2019 17:58:36,22.573,37.282
03-Jan-2019 18:06:36,22.712,37.07
03-Jan-2019 18:12:07,22.712,37.063
03-Jan-2019 18:18:03,22.784,36.919
03-Jan-2019 18:26:28,22.84,36.774
03-Jan-2019 18:31:58,22.922,36.536
03-Jan-2019 18:37:28,23.051,36.439
03-Jan-2019 18:42:58,23.008,36.31
03-Jan-2019 18:48:53,23.152,36.344
03-Jan-2019 18:54:47,23.152,36.791
03-Jan-2019 19:01:07,23.136,36.727
03-Jan-2019 19:07:02,23.064,36.745
03-Jan-2019 19:12:33,22.995,36.626
03-Jan-2019 19:18:28,22.952,36.658
03-Jan-2019 19:23:59,22.88,36.713
03-Jan-2019 19:29:54,22.784,36.704
03-Jan-2019 19:35:24,22.728,36.747
03-Jan-2019 19:41:44,22.642,36.779
03-Jan-2019 19:47:39,22.573,36.87
03-Jan-2019 19:53:34,22.442,36.837
03-Jan-2019 19:59:04,22.386,36.866
03-Jan-2019 20:04:34,22.303,36.907
03-Jan-2019 20:10:54,22.204,36.992
03-Jan-2019 20:16:24,22.132,37.02
03-Jan-2019 20:21:54,22.036,37.125
03-Jan-2019 20:27:24,21.964,37.218
03-Jan-2019 20:33:44,21.977,37.148
03-Jan-2019 20:39:14,22.063,37.095
03-Jan-2019 20:44:44,22.231,36.915
03-Jan-2019 20:50:15,22.386,36.649
03-Jan-2019 20:56:11,22.501,36.585
03-Jan-2019 21:01:41,22.599,36.399
03-Jan-2019 21:07:11,22.712,36.298
03-Jan-2019 21:13:56,22.784,36.056
03-Jan-2019 21:19:26,22.84,36.063
03-Jan-2019 21:25:45,22.84,35.94
03-Jan-2019 21:31:15,22.797,36.233
03-Jan-2019 21:36:45,22.797,36.564
03-Jan-2019 21:42:40,22.797,37.258
03-Jan-2019 21:49:25,22.824,37.682
03-Jan-2019 21:54:54,22.824,38.538
03-Jan-2019 22:00:49,22.728,39.779
03-Jan-2019 22:06:19,22.712,40.031
03-Jan-2019 22:12:14,22.671,40.24
03-Jan-2019 22:18:10,22.586,40.319
03-Jan-2019 22:24:05,22.517,40.468
03-Jan-2019 22:29:35,22.487,40.424
03-Jan-2019 22:35:05,22.487,40.514
03-Jan-2019 22:40:59,22.557,40.835
03-Jan-2019 22:46:54,22.741,40.873
03-Jan-2019 22:52:24,22.824,40.772
03-Jan-2019 22:57:55,22.922,40.574
03-Jan-2019 23:05:55,23.051,40.392
03-Jan-2019 23:11:26,23.192,40.235
03-Jan-2019 23:16:56,23.264,40.012
03-Jan-2019 23:22:26,23.304,39.741
03-Jan-2019 23:28:21,23.304,39.554
03-Jan-2019 23:34:16,23.264,39.393
03-Jan-2019 23:41:01,23.192,39.234
03-Jan-2019 23:46:31,23.179,38.95
03-Jan-2019 23:52:01,23.109,38.711
03-Jan-2019 23:57:56,23.021,38.473
04-Jan-2019 00:03:50,22.965,38.285
04-Jan-2019 00:09:20,22.896,38.239
04-Jan-2019 00:14:51,22.824,38.048
04-Jan-2019 00:21:12,22.741,37.993
04-Jan-2019 00:26:42,22.629,37.946
04-Jan-2019 00:32:37,22.53,37.868
04-Jan-2019 00:38:32,22.458,37.823
04-Jan-2019 00:44:27,22.359,37.823
04-Jan-2019 00:49:57,22.274,37.726
04-Jan-2019 00:55:28,22.175,37.731
04-Jan-2019 01:00:58,22.132,37.696
04-Jan-2019 01:06:53,22.036,37.676
04-Jan-2019 01:12:25,21.95,37.653
04-Jan-2019 01:18:44,21.849,37.671
04-Jan-2019 01:24:14,21.793,37.714
04-Jan-2019 01:29:44,21.707,37.754
04-Jan-2019 01:36:29,21.638,37.719
04-Jan-2019 01:42:24,21.555,37.781
04-Jan-2019 01:48:19,21.497,37.81
04-Jan-2019 01:53:49,21.4,37.865
04-Jan-2019 01:59:20,21.328,37.9
04-Jan-2019 02:04:49,21.286,37.928
04-Jan-2019 02:10:20,21.227,37.975
04-Jan-2019 02:15:50,21.157,37.966
04-Jan-2019 02:22:10,21.101,38.024
04-Jan-2019 02:27:39,21.059,38.058
04-Jan-2019 02:33:09,21.003,38.053
04-Jan-2019 02:38:39,20.92,38.058
04-Jan-2019 02:45:49,20.877,38.152
04-Jan-2019 02:51:19,20.792,38.186
04-Jan-2019 02:56:49,20.749,38.23
04-Jan-2019 03:02:20,20.709,38.273
04-Jan-2019 03:07:49,20.65,38.282
04-Jan-2019 03:13:20,20.607,38.305
04-Jan-2019 03:19:39,20.551,38.36
04-Jan-2019 03:25:09,20.495,38.358
04-Jan-2019 03:31:04,20.466,38.451
04-Jan-2019 03:36:34,20.396,38.424
04-Jan-2019 03:42:04,20.354,38.431
04-Jan-2019 03:47:58,20.324,38.442
04-Jan-2019 03:53:28,20.298,38.528
04-Jan-2019 03:59:23,20.255,38.538
04-Jan-2019 04:04:53,20.212,38.456
04-Jan-2019 04:10:47,20.169,38.491
04-Jan-2019 04:16:17,20.087,38.523
04-Jan-2019 04:21:47,20.073,38.506
04-Jan-2019 04:27:17,20.044,38.479
04-Jan-2019 04:32:47,19.988,38.561
04-Jan-2019 04:39:32,19.961,38.537
04-Jan-2019 04:45:26,19.916,38.579
04-Jan-2019 04:51:46,19.886,38.605
04-Jan-2019 04:57:41,19.804,38.611
04-Jan-2019 05:03:10,19.804,38.584
04-Jan-2019 05:09:05,19.761,38.616
04-Jan-2019 05:14:35,19.731,38.601
04-Jan-2019 05:21:19,19.662,38.56
04-Jan-2019 05:26:49,19.649,38.56
04-Jan-2019 05:33:09,19.577,38.582
04-Jan-2019 05:39:04,19.55,38.602
04-Jan-2019 05:45:48,19.494,38.596
04-Jan-2019 05:51:18,19.464,38.647
04-Jan-2019 05:56:48,19.451,38.614
04-Jan-2019 06:02:18,19.382,38.651
04-Jan-2019 06:08:13,19.352,38.605
04-Jan-2019 06:13:42,19.296,38.605
04-Jan-2019 06:19:37,19.283,38.674
04-Jan-2019 06:25:57,19.24,38.596
04-Jan-2019 06:31:27,19.211,38.698
04-Jan-2019 06:37:47,19.152,38.578
04-Jan-2019 06:43:41,19.227,38.523
04-Jan-2019 06:49:36,19.464,38.254
04-Jan-2019 06:55:06,19.689,38.143
04-Jan-2019 07:01:00,19.961,37.841
04-Jan-2019 07:06:55,20.129,37.636
04-Jan-2019 07:12:51,20.324,37.461
04-Jan-2019 07:18:45,20.452,37.2
04-Jan-2019 07:24:15,20.591,37.017
04-Jan-2019 07:31:00,20.765,36.796
04-Jan-2019 07:37:44,20.904,36.457
04-Jan-2019 07:43:39,21.032,36.452
04-Jan-2019 07:49:09,21.187,36.22
04-Jan-2019 07:54:38,21.213,36.042
04-Jan-2019 08:01:48,21.328,36.005
04-Jan-2019 08:07:18,21.456,35.811
04-Jan-2019 08:12:48,21.526,35.692
04-Jan-2019 08:18:18,21.611,35.637
04-Jan-2019 08:23:48,21.75,35.419
04-Jan-2019 08:29:18,21.793,35.349
04-Jan-2019 08:34:49,21.95,35.181
04-Jan-2019 08:41:08,21.95,35.108
04-Jan-2019 08:46:38,21.993,35.113
04-Jan-2019 08:52:58,22.105,34.923
04-Jan-2019 08:58:27,22.175,34.891
04-Jan-2019 09:04:22,22.231,34.763
04-Jan-2019 09:09:53,22.386,34.678
04-Jan-2019 09:16:39,22.372,34.705
04-Jan-2019 09:23:24,22.442,34.658
04-Jan-2019 09:29:19,22.343,31.838
04-Jan-2019 09:34:49,22.188,29.046
04-Jan-2019 09:42:00,22.036,27.916
04-Jan-2019 09:47:55,21.908,26.926
04-Jan-2019 09:53:50,21.894,27.489
04-Jan-2019 09:59:46,21.937,29.194
04-Jan-2019 10:06:31,22.036,30.982
04-Jan-2019 10:13:15,22.063,33.19
04-Jan-2019 10:19:35,22.007,34.412
04-Jan-2019 10:25:54,21.993,34.818
04-Jan-2019 10:31:49,21.921,34.838
04-Jan-2019 10:40:14,21.836,35.061
04-Jan-2019 10:46:59,21.793,35.198
04-Jan-2019 10:52:54,21.724,35.395
04-Jan-2019 10:58:25,21.638,35.427
04-Jan-2019 11:03:55,21.611,35.807
04-Jan-2019 11:09:26,21.595,36.379
04-Jan-2019 11:14:56,21.526,36.779
04-Jan-2019 11:21:41,21.483,37.084
04-Jan-2019 11:28:50,21.414,37.345
04-Jan-2019 11:35:10,21.358,37.34
04-Jan-2019 11:41:04,21.328,37.075
04-Jan-2019 11:46:34,21.256,36.907
04-Jan-2019 11:53:19,21.187,36.861
04-Jan-2019 11:59:13,21.144,36.704
04-Jan-2019 12:05:58,21.088,36.596
04-Jan-2019 12:11:53,21.003,36.449
04-Jan-2019 12:18:12,20.92,35.161
04-Jan-2019 12:24:07,20.792,32.444
04-Jan-2019 12:29:37,20.693,31.243
04-Jan-2019 12:35:08,20.621,30.771
04-Jan-2019 12:41:28,20.522,30.338
04-Jan-2019 12:46:58,20.439,29.94
04-Jan-2019 12:52:28,20.367,29.737
04-Jan-2019 12:57:58,20.284,29.48
04-Jan-2019 13:03:28,20.241,29.279
04-Jan-2019 13:08:58,20.169,29.091
04-Jan-2019 13:14:28,20.113,29.073
04-Jan-2019 13:20:23,20.044,29.024
04-Jan-2019 13:25:53,19.974,29.078
04-Jan-2019 13:31:49,19.916,28.736
04-Jan-2019 13:37:43,19.844,28.954
04-Jan-2019 13:44:04,19.731,31.574
04-Jan-2019 13:50:48,19.83,36.452
04-Jan-2019 13:57:56,19.83,36.237
04-Jan-2019 14:03:26,19.774,35.949
04-Jan-2019 14:08:56,19.689,36.184
04-Jan-2019 14:14:26,19.649,36.115
04-Jan-2019 14:19:56,19.593,36.214
04-Jan-2019 14:26:15,19.494,36.321
04-Jan-2019 14:31:45,19.464,36.434
04-Jan-2019 14:37:41,19.422,36.568
04-Jan-2019 14:43:11,19.395,36.692
04-Jan-2019 14:48:40,19.352,36.805
04-Jan-2019 14:54:10,19.296,36.91
04-Jan-2019 15:00:55,19.211,37.044
04-Jan-2019 15:07:39,19.168,37.166
04-Jan-2019 15:14:24,19.096,37.317
04-Jan-2019 15:19:54,19.069,37.464
04-Jan-2019 15:26:14,19.013,37.586
04-Jan-2019 15:32:59,18.97,37.671
